,children,agefbrth,educ,age,evermarr,urban,electric,tv,usemeth,heduc,religion,frsthalf,agefm,scholarship,educ7
1383,3,16.0,6,31,0,0,0,0,1,0,0.0,1,,0.0,False
1384,6,19.0,7,32,1,1,0,0,1,7,0.0,1,19.0,0.0,True
1385,0,,7,15,0,1,0,0,0,0,0.0,0,,1.0,True
1386,8,18.0,1,46,1,1,0,0,0,3,0.0,1,18.0,0.0,False
1387,1,18.0,7,18,0,1,0,0,0,0,0.0,1,,1.0,True
1388,1,20.0,7,21,0,0,0,0,0,0,0.0,0,,0.0,True
1389,0,,4,23,1,1,0,0,0,0,0.0,0,23.0,0.0,False
1390,2,18.0,7,23,1,1,0,0,1,0,1.0,0,22.0,0.0,True
1391,4,21.0,5,34,1,0,0,0,1,7,0.0,1,18.0,0.0,False
1392,0,,6,17,0,0,0,0,0,0,0.0,0,,1.0,False
1393,1,16.0,7,23,1,1,0,0,0,7,0.0,1,22.0,0.0,True
1394,1,19.0,7,20,0,0,0,0,0,0,0.0,1,,1.0,True
1395,6,14.0,6,31,1,0,0,0,1,0,1.0,1,10.0,1.0,False
1396,0,,7,15,0,1,0,0,0,0,0.0,0,,0.0,True
1397,5,16.0,4,47,1,1,0,0,0,7,0.0,1,44.0,1.0,False
1398,2,19.0,10,22,0,0,0,0,1,0,1.0,1,,1.0,True
1399,1,15.0,10,23,1,1,1,1,1,11,1.0,0,19.0,0.0,True
1400,4,18.0,3,26,1,0,0,0,1,7,0.0,1,19.0,0.0,False
1401,1,20.0,10,24,0,1,0,1,1,0,1.0,1,,1.0,True
1402,0,,0,34,0,0,0,0,1,0,1.0,1,,0.0,False
1403,3,19.0,5,32,1,1,1,0,1,6,0.0,1,23.0,1.0,False
1404,2,21.0,5,25,1,1,1,0,0,10,0.0,1,24.0,0.0,False
1405,0,,7,19,0,1,0,0,1,0,1.0,0,,1.0,True
1406,2,18.0,7,26,1,1,0,0,1,10,0.0,1,25.0,0.0,True
1407,0,,0,15,0,1,0,0,0,0,0.0,0,,0.0,False
1408,2,21.0,12,26,1,1,1,0,1,10,1.0,0,23.0,1.0,True
1409,0,,7,17,0,1,0,0,0,0,0.0,1,,0.0,True
1410,0,,7,19,0,0,0,0,0,0,0.0,1,,1.0,True
1411,2,19.0,12,21,1,1,1,1,1,10,0.0,0,19.0,1.0,True
1412,0,,8,20,0,1,0,0,1,0,0.0,1,,0.0,True
1413,1,20.0,0,22,0,0,0,0,0,0,1.0,0,,0.0,False
1414,2,17.0,7,21,0,1,0,0,1,0,1.0,0,,0.0,True
1415,1,24.0,7,29,0,1,0,0,1,0,0.0,1,,1.0,True
1416,6,19.0,7,35,1,0,0,0,0,7,0.0,1,26.0,0.0,True
1417,3,16.0,0,28,0,1,0,0,1,0,1.0,0,,1.0,False
1418,5,22.0,6,33,1,0,0,0,1,6,0.0,1,20.0,0.0,False
1419,0,,7,15,0,0,0,0,0,0,0.0,0,,0.0,True
1420,4,19.0,6,34,1,1,1,1,0,7,0.0,1,19.0,0.0,False
1421,2,22.0,10,29,0,1,1,0,1,0,0.0,0,,1.0,True
1422,1,18.0,10,21,0,1,0,0,1,0,1.0,1,,0.0,True
1423,0,,10,19,0,1,1,1,1,0,0.0,0,,0.0,True
1424,0,,7,18,0,1,0,0,1,0,1.0,0,,1.0,True
1425,3,24.0,12,35,1,1,1,1,1,10,1.0,1,29.0,1.0,True
1426,3,21.0,0,41,0,0,0,0,1,0,0.0,1,,0.0,False
1427,3,16.0,7,22,0,1,0,0,1,0,0.0,1,,1.0,True
1428,5,26.0,0,47,1,0,0,0,0,0,0.0,0,36.0,1.0,False
1429,2,16.0,7,21,0,0,0,0,1,0,0.0,0,,0.0,True
1430,4,20.0,4,27,1,1,0,0,0,7,0.0,1,20.0,1.0,False
1431,4,26.0,0,36,1,0,0,0,0,0,1.0,1,26.0,0.0,False
1432,0,,7,18,0,1,1,1,0,0,0.0,1,,1.0,True
1433,1,24.0,4,49,1,0,0,0,0,7,1.0,0,21.0,1.0,False
1434,1,17.0,10,18,0,0,0,0,0,0,0.0,0,,1.0,True
1435,1,19.0,7,23,1,1,0,0,1,6,1.0,1,15.0,1.0,True
1436,5,19.0,14,44,1,1,0,1,1,18,0.0,1,15.0,1.0,True
1437,1,17.0,0,18,0,0,0,0,0,0,0.0,1,,1.0,False
1438,5,17.0,3,35,1,0,0,0,1,0,0.0,1,18.0,0.0,False
1439,5,16.0,10,38,1,1,1,0,1,14,0.0,1,15.0,0.0,True
1440,1,20.0,7,21,1,0,0,0,1,10,1.0,1,18.0,1.0,True
1441,1,19.0,4,27,0,1,0,0,0,0,0.0,0,,0.0,False
1442,2,19.0,10,29,0,0,1,0,1,0,1.0,0,,0.0,True
1443,2,19.0,7,22,1,1,0,0,0,7,0.0,0,18.0,0.0,True
1444,1,19.0,7,20,0,1,0,0,0,0,1.0,1,,1.0,True
1445,0,,7,15,0,1,1,1,0,0,0.0,1,,1.0,True
1446,1,15.0,7,31,0,1,0,0,1,0,0.0,0,,0.0,True
1447,1,20.0,10,27,0,1,0,0,1,0,0.0,0,,1.0,True
1448,4,17.0,2,28,0,0,0,0,1,0,0.0,1,,1.0,False
1449,1,15.0,3,17,0,0,0,0,1,0,1.0,0,,0.0,False
1450,0,,7,19,1,1,0,0,1,8,1.0,1,18.0,1.0,True
1451,5,18.0,7,32,1,0,1,0,1,7,0.0,1,19.0,1.0,True
1452,1,19.0,5,34,1,1,0,0,1,3,1.0,0,18.0,1.0,False
1453,2,21.0,7,27,1,0,0,0,1,7,0.0,1,22.0,1.0,True
1454,0,,9,16,0,1,0,0,0,0,0.0,0,,1.0,True
1455,1,20.0,10,23,1,1,0,1,1,12,1.0,1,22.0,1.0,True
1456,3,20.0,12,39,1,1,1,1,1,12,0.0,0,19.0,1.0,True
1457,2,20.0,0,27,1,1,0,1,1,6,0.0,1,20.0,0.0,False
1458,5,17.0,0,30,1,1,0,0,1,6,0.0,0,16.0,0.0,False
1459,0,,6,16,0,1,0,0,0,0,0.0,0,,0.0,False
1460,6,20.0,0,47,1,0,0,0,0,0,0.0,0,39.0,0.0,False
1461,0,,7,18,0,0,0,0,1,0,1.0,0,,0.0,True
1462,10,18.0,3,42,1,0,0,0,0,4,1.0,1,18.0,1.0,False
1463,3,17.0,0,32,1,1,0,0,1,0,0.0,1,21.0,0.0,False
1464,4,22.0,0,36,0,0,0,0,1,0,0.0,0,,1.0,False
1465,10,22.0,0,48,1,1,0,0,1,0,0.0,1,21.0,0.0,False
1466,2,19.0,7,25,0,0,0,0,1,0,0.0,1,,0.0,True
1467,3,20.0,0,25,1,0,0,0,0,0,0.0,1,17.0,0.0,False
1468,2,18.0,6,20,1,1,0,0,1,10,1.0,1,17.0,1.0,False
1469,0,,8,20,0,0,0,0,0,0,0.0,1,,0.0,True
1470,2,18.0,0,32,1,0,0,0,0,0,1.0,1,30.0,1.0,False
1471,4,18.0,0,26,1,0,0,0,1,0,0.0,0,15.0,0.0,False
1472,0,,9,19,0,1,1,0,0,0,0.0,0,,1.0,True
1473,2,16.0,7,18,1,1,0,0,0,0,0.0,0,17.0,1.0,True
1474,2,18.0,7,24,0,0,0,0,1,0,0.0,1,,1.0,True
1475,0,,16,32,1,1,1,1,1,16,1.0,1,25.0,0.0,True
1476,4,18.0,7,28,1,0,0,0,1,7,0.0,1,23.0,1.0,True
1477,2,20.0,0,36,0,1,0,0,0,0,0.0,1,,0.0,False
1478,1,18.0,7,22,0,1,0,0,1,0,0.0,0,,0.0,True
1479,4,20.0,7,27,1,0,0,0,1,4,1.0,1,17.0,1.0,True
1480,0,,10,24,1,1,0,0,0,10,0.0,1,22.0,1.0,True
1481,1,21.0,7,21,0,0,0,0,0,0,0.0,0,,0.0,True
1482,6,18.0,14,40,1,1,0,1,1,7,1.0,0,17.0,1.0,True
1483,5,19.0,4,31,1,1,0,0,1,7,0.0,1,20.0,1.0,False
1484,0,,6,22,1,1,1,0,0,1,0.0,1,20.0,1.0,False
1485,1,22.0,14,22,0,0,0,0,1,0,1.0,0,,1.0,True
1486,1,19.0,10,25,0,1,0,0,1,0,1.0,0,,0.0,True
1487,8,20.0,0,38,1,0,0,0,0,0,1.0,1,19.0,0.0,False
1488,7,17.0,5,35,0,0,0,0,0,0,0.0,0,,0.0,False
1489,4,18.0,0,26,1,0,0,0,0,0,0.0,1,20.0,1.0,False
1490,1,35.0,16,42,1,1,1,1,0,16,0.0,0,34.0,0.0,True
1491,0,,8,16,0,1,1,0,1,0,1.0,1,,1.0,True
1492,4,17.0,0,29,1,0,0,0,1,5,0.0,1,16.0,1.0,False
1493,1,21.0,6,25,1,0,0,0,0,0,0.0,1,19.0,1.0,False
1494,0,,5,16,0,1,0,0,1,0,0.0,1,,1.0,False
1495,0,,7,20,0,0,0,0,0,0,1.0,1,,1.0,True
1496,0,,10,19,0,0,0,0,1,0,0.0,0,,1.0,True
1497,1,21.0,10,23,0,1,0,1,1,0,0.0,1,,0.0,True
1498,2,15.0,4,25,1,1,0,0,1,12,0.0,1,19.0,0.0,False
1499,2,22.0,7,30,0,1,0,0,1,0,1.0,0,,0.0,True
1500,0,,10,18,0,1,0,0,0,0,0.0,1,,1.0,True
1501,0,,16,25,0,0,1,0,0,0,1.0,1,,0.0,True
1502,8,15.0,1,48,0,1,0,0,0,0,1.0,1,,0.0,False
1503,0,,3,15,0,1,0,0,0,0,0.0,0,,0.0,False
1504,2,26.0,7,31,0,0,0,0,1,0,0.0,1,,1.0,True
1505,8,16.0,0,44,1,1,0,0,1,0,0.0,1,26.0,0.0,False
1506,2,16.0,10,23,1,0,0,0,1,10,1.0,0,18.0,1.0,True
1507,0,,8,19,0,1,1,1,1,0,1.0,0,,1.0,True
1508,0,,7,18,0,1,1,1,1,0,0.0,0,,0.0,True
1509,0,,7,15,0,0,0,0,0,0,0.0,1,,1.0,True
1510,0,,9,15,0,0,0,0,0,0,0.0,0,,1.0,True
1511,0,,8,18,0,0,0,0,1,0,0.0,1,,1.0,True
1512,1,19.0,7,26,1,1,0,0,1,10,0.0,1,17.0,0.0,True
1513,3,17.0,0,28,1,0,0,0,1,7,1.0,1,17.0,0.0,False
1514,1,17.0,0,29,0,1,0,0,1,0,1.0,1,,0.0,False
1515,1,15.0,6,15,0,1,0,0,1,0,1.0,0,,0.0,False
1516,1,17.0,7,22,0,0,0,0,1,0,0.0,0,,0.0,True
1517,1,22.0,10,25,1,0,0,0,1,12,1.0,1,21.0,1.0,True
1518,0,,9,19,0,1,0,0,0,0,1.0,1,,0.0,True
1519,0,,0,21,1,1,0,0,0,6,0.0,1,21.0,0.0,False
1520,6,14.0,0,45,1,1,0,1,0,0,1.0,1,30.0,1.0,False
1521,8,21.0,0,48,1,1,0,0,0,0,0.0,1,32.0,0.0,False
1522,2,21.0,7,27,0,1,0,0,1,0,1.0,0,,1.0,True
1523,2,19.0,0,29,0,0,0,0,1,0,0.0,1,,0.0,False
1524,6,16.0,4,45,1,0,0,0,0,3,1.0,0,16.0,0.0,False
1525,3,21.0,10,27,1,1,1,1,0,7,1.0,0,17.0,1.0,True
1526,3,17.0,7,26,1,1,0,0,1,0,0.0,1,19.0,0.0,True
1527,0,,9,16,0,1,0,1,0,0,0.0,0,,0.0,True
1528,0,,10,17,0,1,0,0,0,0,1.0,1,,0.0,True
1529,6,17.0,3,32,1,1,1,0,1,7,0.0,1,18.0,0.0,False
1530,5,19.0,2,37,1,1,1,0,1,0,0.0,0,18.0,1.0,False
1531,3,20.0,7,38,0,1,0,0,1,0,1.0,1,,1.0,True
1532,1,18.0,7,20,0,1,0,0,1,0,0.0,1,,1.0,True
1533,7,18.0,3,41,1,1,0,0,1,5,0.0,1,19.0,1.0,False
1534,5,19.0,0,36,1,0,0,0,1,0,0.0,0,17.0,0.0,False
1535,3,18.0,7,22,1,1,0,0,1,7,0.0,1,15.0,1.0,True
1536,1,16.0,6,16,0,0,0,0,0,0,0.0,1,,0.0,False
1537,1,19.0,0,29,1,0,0,0,0,7,0.0,0,20.0,0.0,False
1538,1,18.0,0,25,1,0,0,0,0,6,0.0,1,17.0,1.0,False
1539,8,19.0,0,44,1,1,0,0,0,7,1.0,1,18.0,0.0,False
1540,1,18.0,12,19,0,1,1,1,1,0,0.0,1,,0.0,True
1541,4,16.0,0,29,1,0,0,0,1,0,0.0,1,24.0,0.0,False
1542,0,,0,34,0,0,0,0,0,0,0.0,1,,0.0,False
1543,8,20.0,1,43,1,0,0,0,0,0,0.0,1,30.0,1.0,False
1544,1,19.0,10,21,0,1,0,0,1,0,0.0,1,,1.0,True
1545,0,,9,16,0,1,0,0,0,0,0.0,0,,0.0,True
1546,0,,7,15,0,1,0,0,0,0,1.0,0,,1.0,True
1547,5,17.0,4,32,1,0,0,0,0,0,1.0,1,17.0,0.0,False
1548,2,17.0,7,21,1,1,0,0,0,10,0.0,0,19.0,0.0,True
1549,5,20.0,4,46,0,0,0,0,0,0,1.0,0,,0.0,False
1550,4,33.0,0,44,1,0,0,0,0,0,0.0,1,32.0,1.0,False
1551,0,,9,19,0,1,0,0,0,0,0.0,1,,0.0,True
1552,0,,7,21,0,1,0,0,0,0,0.0,0,,0.0,True
1553,0,,0,18,0,0,0,0,0,0,1.0,1,,1.0,False
1554,0,,7,18,0,1,0,0,0,0,0.0,0,,0.0,True
1555,0,,11,18,0,1,0,0,1,0,1.0,1,,1.0,True
1556,2,19.0,10,24,1,1,0,0,1,10,1.0,1,14.0,1.0,True
1557,0,,6,19,0,0,0,0,1,0,0.0,1,,1.0,False
1558,3,19.0,0,36,1,1,0,0,0,7,1.0,0,17.0,1.0,False
1559,3,16.0,7,32,0,1,0,0,1,0,0.0,1,,0.0,True
1560,1,20.0,7,27,0,1,0,0,1,0,0.0,0,,1.0,True
1561,0,,9,16,0,1,0,1,0,0,1.0,0,,1.0,True
1562,1,18.0,7,20,0,1,1,1,1,0,0.0,1,,1.0,True
1563,1,19.0,10,25,1,1,0,0,0,0,0.0,0,21.0,0.0,True
1564,0,,12,28,1,1,0,0,0,10,1.0,0,27.0,1.0,True
1565,1,17.0,3,20,0,0,0,0,0,0,0.0,1,,0.0,False
1566,1,18.0,10,24,0,1,0,0,1,0,0.0,0,,0.0,True
1567,3,16.0,5,29,0,1,0,0,1,0,1.0,1,,0.0,False
1568,0,,0,16,0,0,0,0,0,0,0.0,0,,0.0,False
1569,0,,7,18,0,0,0,0,0,0,0.0,0,,0.0,True
1570,4,15.0,0,29,0,0,0,0,1,0,0.0,1,,0.0,False
1571,2,26.0,3,31,0,0,0,0,0,0,0.0,1,,0.0,False
1572,2,22.0,10,31,0,1,0,0,1,0,0.0,0,,0.0,True
1573,0,,8,16,0,0,0,0,0,0,1.0,1,,1.0,True
1574,4,20.0,2,32,1,0,0,0,0,7,0.0,1,19.0,1.0,False
1575,5,15.0,0,28,0,1,0,0,1,0,0.0,0,,1.0,False
1576,9,17.0,6,39,1,1,0,0,1,10,1.0,1,15.0,0.0,False
1577,3,18.0,7,32,1,0,0,0,1,7,0.0,1,20.0,0.0,True
1578,6,18.0,3,34,0,0,0,0,0,0,0.0,1,,0.0,False
1579,5,20.0,0,39,1,1,0,0,1,7,0.0,1,32.0,0.0,False
1580,2,22.0,0,30,1,1,0,0,1,7,0.0,0,26.0,1.0,False
1581,8,19.0,4,43,1,0,0,0,1,0,0.0,1,17.0,1.0,False
1582,4,20.0,7,32,1,0,0,0,1,0,1.0,1,21.0,0.0,True
1583,2,19.0,5,28,1,1,0,0,1,10,0.0,0,21.0,0.0,False
1584,3,24.0,14,35,1,1,1,1,1,14,0.0,1,27.0,1.0,True
1585,8,20.0,2,38,1,1,0,0,1,0,0.0,1,19.0,1.0,False
1586,0,,7,17,0,0,1,0,0,0,0.0,1,,0.0,True
1587,3,19.0,0,28,1,0,0,0,0,10,0.0,0,18.0,1.0,False
1588,2,16.0,6,20,0,1,0,0,1,0,0.0,0,,0.0,False
1589,0,,11,18,0,0,1,0,1,0,1.0,0,,1.0,True
1590,0,,7,15,0,0,0,0,0,0,0.0,1,,1.0,True
1591,0,,7,22,0,0,0,0,1,0,1.0,0,,0.0,True
1592,0,,12,23,0,1,1,0,1,0,0.0,0,,1.0,True
1593,4,24.0,0,48,0,1,0,0,1,0,0.0,0,,0.0,False
1594,4,18.0,0,28,1,0,0,0,0,0,0.0,1,25.0,0.0,False
1595,3,20.0,6,29,1,0,0,0,1,7,0.0,1,26.0,0.0,False
1596,3,18.0,9,28,1,1,0,0,1,4,0.0,0,20.0,0.0,True
1597,0,,7,17,0,1,1,0,0,0,1.0,1,,0.0,True
1598,3,20.0,1,36,1,1,0,0,1,0,0.0,0,30.0,0.0,False
1599,0,,6,28,1,1,0,0,0,14,0.0,0,23.0,1.0,False
1600,4,17.0,4,30,1,1,0,0,1,7,0.0,1,19.0,1.0,False
1601,2,19.0,5,40,1,0,0,0,0,2,0.0,0,23.0,0.0,False
1602,10,22.0,0,46,1,0,0,0,0,0,0.0,1,44.0,0.0,False
1603,0,,12,21,0,1,1,0,1,0,0.0,1,,0.0,True
1604,1,16.0,8,18,0,1,0,0,1,0,0.0,1,,0.0,True
1605,0,,8,15,0,1,0,0,0,0,1.0,0,,1.0,True
1606,1,21.0,10,21,0,1,0,0,0,0,1.0,0,,0.0,True
1607,2,17.0,7,37,0,1,0,0,1,0,0.0,0,,0.0,True
1608,5,22.0,10,46,1,1,1,1,1,10,1.0,0,24.0,0.0,True
1609,10,17.0,2,40,1,0,0,0,1,0,1.0,0,16.0,0.0,False
1610,1,17.0,5,23,0,1,0,0,1,0,1.0,0,,0.0,False
1611,4,17.0,0,26,1,0,0,0,1,7,0.0,1,16.0,0.0,False
1612,9,17.0,3,46,0,0,0,0,0,0,0.0,0,,0.0,False
1613,1,24.0,17,26,1,1,0,1,1,2,0.0,1,25.0,1.0,True
1614,2,21.0,9,32,0,0,0,0,0,0,0.0,0,,0.0,True
1615,3,19.0,6,45,1,0,0,0,0,4,1.0,0,19.0,0.0,False
1616,4,17.0,0,30,1,1,0,0,0,0,0.0,1,16.0,1.0,False
1617,0,,9,16,0,1,0,0,0,0,0.0,0,,1.0,True
1618,4,16.0,9,35,1,1,1,0,1,7,0.0,1,24.0,0.0,True
1619,5,21.0,4,47,0,1,0,0,0,0,1.0,0,,1.0,False
1620,5,19.0,1,36,1,1,0,0,1,7,0.0,1,21.0,0.0,False
1621,0,,7,21,0,1,0,0,0,0,1.0,1,,0.0,True
1622,0,,6,19,0,0,0,0,0,0,0.0,1,,0.0,False
1623,0,,7,18,0,0,0,0,0,0,0.0,1,,1.0,True
1624,4,19.0,5,32,1,1,0,0,1,2,1.0,1,28.0,0.0,False
1625,0,,10,18,0,0,0,0,0,0,1.0,0,,1.0,True
1626,0,,8,15,0,1,1,1,0,0,1.0,1,,0.0,True
1627,0,,6,16,0,0,0,0,0,0,1.0,1,,1.0,False
1628,4,20.0,16,37,1,1,1,1,1,17,1.0,0,26.0,1.0,True
1629,8,17.0,1,38,1,1,0,0,1,2,0.0,1,24.0,0.0,False
1630,7,21.0,0,42,0,0,0,0,0,0,0.0,0,,0.0,False
1631,6,20.0,7,40,1,1,0,0,0,2,1.0,0,21.0,1.0,True
1632,3,15.0,1,43,1,0,0,0,0,6,1.0,0,15.0,0.0,False
1633,1,20.0,10,28,1,0,0,0,1,10,0.0,0,19.0,1.0,True
1634,6,22.0,6,34,1,0,0,0,0,2,1.0,1,23.0,1.0,False
1635,1,21.0,7,22,0,0,0,0,0,0,1.0,1,,0.0,True
1636,1,19.0,9,20,0,0,0,0,1,0,0.0,1,,1.0,True
1637,1,17.0,8,19,0,0,1,0,1,0,1.0,0,,0.0,True
1638,1,18.0,7,20,0,1,0,0,0,0,1.0,1,,0.0,True
1639,1,25.0,7,25,1,0,0,0,0,7,0.0,1,22.0,1.0,True
1640,0,,10,20,0,0,0,0,1,0,1.0,1,,1.0,True
1641,3,18.0,10,25,1,1,1,1,1,16,1.0,1,24.0,0.0,True
1642,0,,7,16,0,0,0,0,0,0,0.0,1,,0.0,True
1643,4,15.0,0,28,0,0,0,0,1,0,0.0,0,,1.0,False
1644,2,19.0,7,24,1,0,0,0,1,0,1.0,0,21.0,0.0,True
1645,0,,4,18,0,0,0,0,0,0,0.0,1,,1.0,False
1646,2,23.0,1,40,0,1,0,0,0,0,0.0,1,,0.0,False
1647,2,19.0,10,26,0,1,0,0,1,0,1.0,0,,0.0,True
1648,1,20.0,16,24,0,1,1,1,1,0,1.0,0,,1.0,True
1649,0,,7,18,0,0,0,0,0,0,0.0,1,,1.0,True
1650,3,23.0,14,32,0,1,1,1,1,0,0.0,0,,1.0,True
1651,1,18.0,7,19,0,0,0,0,0,0,0.0,1,,0.0,True
1652,0,,7,16,0,1,0,0,0,0,0.0,1,,0.0,True
1653,8,19.0,0,38,1,1,0,0,1,3,1.0,0,25.0,1.0,False
1654,0,,8,18,0,1,0,0,0,0,0.0,0,,0.0,True
1655,5,18.0,5,34,1,1,0,0,1,5,0.0,0,22.0,1.0,False
1656,7,18.0,0,40,1,0,0,0,1,0,0.0,0,17.0,0.0,False
1657,4,18.0,2,31,0,0,0,0,0,0,0.0,1,,0.0,False
1658,0,,9,17,0,0,0,0,1,0,0.0,0,,1.0,True
1659,0,,7,22,0,1,1,0,0,0,0.0,1,,1.0,True
1660,1,17.0,10,21,0,1,1,1,1,0,1.0,1,,1.0,True
1661,1,24.0,0,28,1,0,0,0,0,4,0.0,1,22.0,1.0,False
1662,0,,9,16,0,1,0,0,0,0,1.0,1,,0.0,True
1663,4,19.0,7,30,1,0,1,1,0,0,1.0,0,17.0,0.0,True
1664,4,23.0,2,40,1,1,0,0,0,0,0.0,1,33.0,0.0,False
1665,2,20.0,0,26,1,1,0,0,1,4,0.0,1,21.0,0.0,False
1666,6,21.0,12,36,1,0,0,0,1,12,0.0,0,20.0,0.0,True
1667,1,21.0,7,25,0,1,0,0,1,0,0.0,1,,1.0,True
1668,2,21.0,6,40,0,1,0,0,0,0,0.0,0,,0.0,False
1669,3,22.0,4,41,1,1,0,0,0,7,0.0,1,29.0,0.0,False
1670,0,,8,23,0,1,0,0,0,0,1.0,1,,1.0,True
1671,4,20.0,7,37,1,0,0,0,1,0,0.0,0,18.0,0.0,True
1672,1,16.0,2,36,1,1,0,0,0,0,0.0,1,21.0,0.0,False
1673,0,,7,15,0,0,0,0,0,0,0.0,0,,0.0,True
1674,1,16.0,8,18,0,1,0,1,1,0,1.0,0,,0.0,True
1675,1,17.0,9,18,0,1,0,0,1,0,0.0,0,,0.0,True
1676,1,21.0,10,22,0,0,0,0,1,0,0.0,1,,0.0,True
1677,4,22.0,0,28,0,0,0,0,0,0,0.0,1,,0.0,False
1678,4,21.0,6,36,1,1,0,0,1,7,1.0,1,22.0,0.0,False
1679,0,,7,15,0,1,1,1,0,0,0.0,1,,0.0,True
1680,0,,10,28,0,0,0,0,1,0,1.0,0,,0.0,True
1681,1,19.0,7,24,0,0,0,0,1,0,1.0,0,,0.0,True
1682,7,12.0,0,31,0,1,0,0,1,0,0.0,0,,0.0,False
1683,4,18.0,0,30,1,1,0,0,1,8,0.0,0,27.0,0.0,False
1684,1,19.0,7,20,0,0,0,0,1,0,0.0,1,,0.0,True
1685,0,,5,16,0,0,0,0,0,0,0.0,1,,0.0,False
1686,1,18.0,10,21,0,1,0,0,0,0,0.0,1,,0.0,True
1687,0,,10,21,0,1,0,0,1,0,1.0,0,,0.0,True
1688,1,17.0,7,26,0,1,0,0,0,0,0.0,0,,1.0,True
1689,6,15.0,0,30,1,0,0,0,0,7,0.0,0,14.0,1.0,False
1690,5,21.0,7,35,1,0,0,0,1,6,0.0,1,20.0,1.0,True
1691,2,30.0,0,44,0,0,0,0,0,0,1.0,1,,0.0,False
1692,2,21.0,0,48,1,1,0,0,0,4,0.0,1,19.0,0.0,False
1693,3,19.0,6,25,1,1,0,0,1,7,0.0,0,23.0,1.0,False
1694,4,17.0,0,35,1,0,0,0,1,0,0.0,0,31.0,1.0,False
1695,3,21.0,5,33,0,0,0,0,1,0,0.0,1,,0.0,False
1696,6,16.0,5,30,1,1,0,0,1,0,0.0,0,22.0,1.0,False
1697,3,25.0,13,32,1,1,1,1,1,12,0.0,1,24.0,1.0,True
1698,2,17.0,7,22,0,0,0,0,1,0,0.0,1,,0.0,True
1699,2,18.0,10,26,1,1,1,0,1,9,1.0,0,25.0,1.0,True
1700,3,32.0,0,42,1,0,0,0,0,0,0.0,1,32.0,0.0,False
1701,7,17.0,4,31,1,1,0,0,1,6,0.0,0,20.0,1.0,False
1702,1,17.0,7,20,1,1,0,0,1,10,0.0,0,17.0,0.0,True
1703,3,26.0,0,34,1,0,0,0,0,0,0.0,1,23.0,1.0,False
1704,2,18.0,0,22,1,0,0,0,0,0,0.0,1,18.0,0.0,False
1705,6,18.0,4,27,1,1,0,0,0,0,1.0,1,18.0,0.0,False
1706,2,22.0,15,30,1,1,1,1,1,16,1.0,1,27.0,0.0,True
1707,0,,12,22,0,1,0,0,1,0,1.0,1,,0.0,True
1708,2,13.0,7,26,1,1,0,0,1,0,0.0,1,19.0,1.0,True
1709,3,17.0,3,26,1,0,0,0,1,0,0.0,1,15.0,1.0,False
1710,5,20.0,6,34,1,0,0,0,0,0,1.0,0,19.0,0.0,False
1711,4,18.0,0,27,1,1,0,0,1,2,0.0,1,13.0,1.0,False
1712,8,20.0,7,41,1,0,0,0,1,6,0.0,1,29.0,1.0,True
1713,4,16.0,7,28,1,1,0,0,1,10,1.0,1,19.0,1.0,True
1714,5,17.0,0,30,1,0,0,0,1,0,0.0,1,16.0,0.0,False
1715,4,16.0,0,32,0,1,0,0,0,0,0.0,0,,0.0,False
1716,0,,7,18,0,0,0,0,0,0,1.0,1,,1.0,True
1717,2,24.0,13,41,1,1,0,1,1,10,0.0,0,37.0,0.0,True
1718,3,20.0,12,31,1,1,1,1,1,17,1.0,1,28.0,0.0,True
1719,0,,7,15,0,1,0,0,0,0,0.0,1,,0.0,True
1720,1,19.0,7,23,0,0,0,0,0,0,1.0,1,,1.0,True
1721,1,17.0,6,18,0,0,0,0,0,0,0.0,1,,1.0,False
1722,0,,3,15,0,1,0,0,0,0,0.0,0,,0.0,False
1723,0,,7,15,0,0,0,0,1,0,0.0,0,,0.0,True
1724,3,22.0,6,35,0,0,0,0,1,0,0.0,0,,1.0,False
1725,1,22.0,5,28,0,1,0,0,1,0,1.0,1,,0.0,False
1726,1,21.0,8,29,1,1,0,0,1,17,1.0,0,21.0,1.0,True
1727,2,15.0,8,24,0,1,0,0,1,0,1.0,1,,0.0,True
1728,3,16.0,0,26,1,0,0,0,1,2,0.0,1,23.0,0.0,False
1729,3,19.0,0,31,1,0,0,0,0,7,0.0,1,23.0,1.0,False
1730,6,16.0,0,30,1,0,0,0,0,0,0.0,1,17.0,0.0,False
1731,4,18.0,0,29,0,0,0,0,1,0,0.0,1,,1.0,False
1732,1,18.0,5,18,0,0,0,0,1,0,0.0,0,,1.0,False
1733,7,18.0,4,42,1,0,0,0,0,1,1.0,1,17.0,1.0,False
1734,3,16.0,7,22,0,0,0,0,0,0,0.0,0,,1.0,True
1735,4,16.0,7,30,1,1,1,0,1,10,1.0,0,21.0,0.0,True
1736,1,18.0,6,27,0,1,0,0,0,0,0.0,0,,0.0,False
1737,1,22.0,0,23,1,1,0,0,0,0,0.0,0,22.0,0.0,False
1738,0,,7,18,0,1,0,0,0,0,0.0,1,,0.0,True
1739,0,,10,19,0,1,0,0,0,0,1.0,1,,1.0,True
1740,3,16.0,4,25,1,1,0,0,1,7,1.0,1,24.0,1.0,False
1741,5,19.0,2,31,0,0,0,0,1,0,1.0,1,,0.0,False
1742,0,,7,15,0,0,0,0,0,0,0.0,0,,1.0,True
